id_chamada,tipo_pedido,horario,distancia,demanda,preco,metodo_pagamento,avaliacao_motorista,avaliacao_passageiro
7296573,UberX,2023-08-04T22:15:42,24.84,1.0,42.53,Dinheiro,3,2
7553291,Uber Moto,2023-01-27T23:43:22,25.62,1.0,41.52,Pix,1,1
4084927,Uber Flash,2023-05-24T18:53:11,6.62,2.2,27.77,Pix,5,
1131880,UberX,2023-07-13T03:21:32,21.93,1.2,39.62,Dinheiro,2,1
2205569,Uber Select,2023-12-01T18:18:16,8.05,1.7,21.65,Pix,5,1
9789615,Uber Select,2023-10-29T22:26:45,29.99,2.0,88.96,Pix,4,3
8136430,Uber Select,2023-09-09T08:58:41,21.38,2.5,89.98,Pix,5,
6329650,Uber Moto,2023-02-14T00:31:17,9.1,0.8,11.48,Cartão,5,5
8111580,Uber Moto,2023-09-29T12:21:59,24.66,1.1,39.3,Pix,,3
6145128,Uber Comfort,2023-04-16T18:03:56,24.47,1.7,69.8,Pix,1,4
3730941,Uber Moto,2023-07-21T13:41:18,21.02,0.9,30.34,Cartão,,3
9091211,Uber Flash,2023-03-27T18:56:42,22.0,1.6,51.46,Pix,4,
8260924,Uber Comfort,2023-11-03T16:14:14,9.05,1.0,16.66,Cartão,2,5
6185640,Uber Comfort,2023-12-14T00:26:39,8.03,1.1,15.88,Dinheiro,,3
1053993,Uber Moto,2023-09-02T08:13:24,11.06,1.6,29.37,Pix,,5
4535268,Uber Flash,2023-09-06T20:00:28,1.7,0.9,4.5,Dinheiro,2,1
9071174,Uber Moto,2023-06-05T12:33:50,24.42,1.0,35.34,Pix,3,1
3182319,Uber Moto,2023-05-09T22:05:02,26.99,0.8,33.85,Cartão,,2
7368462,Uber Flash,2023-03-29T23:34:02,29.53,1.1,52.22,Dinheiro,5,
4030243,Uber Select,2023-04-25T09:57:51,29.16,2.2,103.3,Cartão,2,3
7643054,Uber Select,2023-07-15T01:38:40,24.53,1.5,57.95,Pix,,
7714694,Uber Flash,2023-08-25T12:35:42,28.89,0.9,43.77,Cartão,4,1
7810235,Uber Comfort,2023-07-29T00:31:25,25.55,1.7,63.47,Cartão,,
7240825,Uber Moto,2023-12-25T19:37:47,24.29,1.7,61.97,Dinheiro,4,
1903125,Uber Flash,2023-03-03T08:53:21,2.63,1.2,7.48,Cartão,1,5
2335007,Uber Moto,2023-04-29T13:24:42,28.17,2.1,100.69,Cartão,2,3
2686949,Uber Comfort,2023-11-22T19:38:24,1.16,1.4,4.76,Pix,,3
6399333,Uber Select,2023-08-11T04:16:48,8.55,0.8,12.31,Dinheiro,1,3
7779255,Uber Select,2023-05-16T08:12:13,27.85,1.9,76.01,Dinheiro,,5
5379675,Uber Moto,2023-09-22T09:25:53,16.96,1.3,37.54,Pix,4,4
7645040,UberX,2023-04-01T04:57:53,17.49,1.6,43.15,Pix,,
5782916,Uber Select,2023-11-17T03:41:45,16.55,0.9,22.0,Pix,5,5
4506840,UberX,2023-08-12T09:35:57,10.8,2.4,43.67,Dinheiro,2,3
1149849,UberX,2023-10-23T13:41:52,14.67,0.9,20.29,Cartão,4,1
6598387,UberX,2023-02-06T01:18:30,18.45,1.1,33.16,Dinheiro,5,2
4778753,Uber Comfort,2023-09-17T01:18:46,16.77,2.5,70.65,Cartão,5,2
6595992,Uber Comfort,2023-10-13T23:34:01,1.15,1.0,3.91,Cartão,3,4
1797979,Uber Moto,2023-01-02T11:07:31,19.52,1.1,31.31,Pix,1,3
5422392,Uber Select,2023-04-11T20:44:01,17.54,1.1,31.55,Cartão,1,3
6897597,Uber Moto,2023-06-19T00:28:25,5.43,0.9,9.47,Cartão,,3
4726970,Uber Comfort,2023-04-13T14:14:21,22.9,0.9,32.83,Pix,1,3
8966231,Uber Flash,2023-02-08T12:45:43,19.86,1.1,32.43,Pix,5,3
7990498,Uber Select,2023-09-12T07:36:42,10.0,2.4,39.13,Pix,1,5
1837496,Uber Select,2023-11-03T20:29:15,26.08,0.8,34.91,Pix,5,3
3371147,UberX,2023-05-03T21:56:02,5.51,0.8,8.9,Pix,2,1
6971809,Uber Select,2023-02-26T11:37:28,12.3,1.5,33.3,Pix,4,
8624922,Uber Comfort,2023-09-14T08:00:35,5.26,1.6,16.42,Pix,1,2
4785524,UberX,2023-02-28T21:26:21,1.25,1.1,3.87,Dinheiro,4,2
8258246,UberX,2023-05-21T11:45:43,11.09,1.3,25.55,Dinheiro,4,2
9911965,Uber Flash,2023-08-26T06:10:12,21.25,1.3,43.75,Cartão,,
5252152,Uber Comfort,2023-07-05T02:37:36,2.17,0.9,4.45,Dinheiro,,
5097107,Uber Select,2023-07-11T06:51:17,21.38,1.1,35.32,Dinheiro,,5
6820231,Uber Select,2023-04-16T13:16:48,17.68,2.0,51.97,Dinheiro,,4
6480700,Uber Flash,2023-07-11T15:22:08,17.63,1.0,27.21,Dinheiro,5,2
7490354,Uber Flash,2023-02-01T04:19:27,13.08,1.1,24.76,Dinheiro,1,4
3943478,Uber Select,2023-12-20T02:59:18,21.08,1.2,38.13,Dinheiro,4,1
4147306,Uber Comfort,2023-10-01T16:39:29,5.19,1.4,14.39,Pix,5,5
3200295,Uber Flash,2023-01-04T18:19:14,27.83,1.4,67.16,Cartão,1,4
8346293,Uber Select,2023-05-30T12:51:31,22.12,0.9,29.05,Dinheiro,,
2879517,Uber Comfort,2023-06-03T05:30:08,15.63,2.2,56.02,Cartão,3,2
1883711,Uber Flash,2023-10-07T04:13:28,9.44,1.6,26.3,Pix,5,
4646506,UberX,2023-01-01T19:36:57,8.64,2.3,31.96,Dinheiro,4,
3439565,Uber Comfort,2023-12-01T13:42:04,16.25,0.9,22.19,Pix,,4
3336608,Uber Select,2023-12-26T16:59:53,22.48,1.1,38.38,Pix,4,3
6176639,Uber Comfort,2023-05-21T08:13:31,4.01,1.6,13.62,Pix,3,4
8185047,UberX,2023-10-05T06:26:05,20.58,0.8,26.03,Pix,3,1
1681718,Uber Flash,2023-04-03T23:33:00,18.97,1.2,35.89,Dinheiro,1,4
7416831,Uber Select,2023-12-01T00:06:06,28.46,1.1,51.56,Dinheiro,3,3
5367834,UberX,2023-06-03T15:21:32,23.58,1.9,64.57,Cartão,2,3
9332376,Uber Moto,2023-07-20T07:16:32,7.72,1.9,24.94,Dinheiro,,4
9636142,Uber Flash,2023-11-24T08:29:26,29.26,1.7,76.48,Cartão,4,1
7754257,Uber Moto,2023-05-15T12:19:52,4.17,1.0,9.07,Dinheiro,4,4
5406895,Uber Comfort,2023-08-08T18:41:28,13.25,1.7,34.22,Pix,,5
4195172,Uber Moto,2023-04-27T03:05:11,7.23,0.8,9.68,Dinheiro,2,4
5647091,Uber Flash,2023-06-18T12:04:14,7.92,2.4,33.39,Cartão,4,2
1471662,Uber Flash,2023-08-31T00:23:56,1.62,1.1,5.28,Dinheiro,5,1
6083351,Uber Comfort,2023-07-25T09:26:22,25.05,2.5,103.49,Pix,,1
3860904,UberX,2023-12-21T06:15:19,3.01,1.1,7.03,Dinheiro,2,4
1699596,Uber Moto,2023-06-19T10:17:04,25.62,1.1,41.28,Cartão,1,2
6865825,Uber Flash,2023-03-16T19:06:02,5.77,1.3,14.39,Dinheiro,1,1
5041895,Uber Comfort,2023-08-07T22:57:35,11.05,1.1,19.44,Cartão,5,3
6275564,Uber Select,2023-09-23T16:29:16,28.47,1.2,48.97,Cartão,2,1
2506357,Uber Comfort,2023-09-30T21:27:56,5.16,1.7,15.69,Pix,5,2
2377204,Uber Moto,2023-11-09T09:29:33,22.7,1.5,56.83,Cartão,5,
4617037,UberX,2023-04-14T19:36:48,19.82,2.3,71.42,Pix,2,3
6973384,Uber Flash,2023-12-30T13:05:11,21.58,1.3,41.15,Cartão,4,4
4035246,Uber Select,2023-02-27T19:59:46,15.05,1.8,45.35,Dinheiro,2,1
8957329,Uber Flash,2023-11-14T17:32:41,6.01,1.3,13.51,Pix,3,
5745648,Uber Moto,2023-08-22T09:48:42,14.27,2.4,60.83,Dinheiro,1,4
3939574,Uber Flash,2023-11-16T19:29:28,4.23,1.8,14.86,Pix,5,
2603493,Uber Comfort,2023-10-28T15:56:32,6.74,1.5,18.66,Dinheiro,3,5
9722779,Uber Comfort,2023-12-20T08:35:48,12.11,1.8,39.44,Pix,,4
1082413,Uber Select,2023-12-27T15:39:25,25.53,0.9,36.29,Pix,2,
9788113,Uber Select,2023-04-20T06:57:14,28.48,0.9,42.86,Cartão,1,4
6200924,Uber Flash,2023-11-26T17:35:45,3.11,1.4,8.7,Dinheiro,1,1
1103209,Uber Flash,2023-02-03T10:17:24,9.18,1.0,16.71,Dinheiro,2,
2434119,Uber Flash,2023-01-28T17:21:47,7.35,1.9,22.39,Dinheiro,1,3
8736344,Uber Flash,2023-12-17T00:41:44,16.26,2.0,54.84,Dinheiro,5,3
9928463,UberX,2023-09-14T01:52:21,21.14,0.8,29.25,Cartão,3,1
3899507,Uber Flash,2023-08-31T23:03:10,15.52,1.2,31.0,Dinheiro,3,3
1540825,UberX,2023-01-06T18:56:52,28.91,2.5,124.71,Cartão,3,4
8574999,Uber Select,2023-07-03T17:20:30,23.71,1.2,42.71,Pix,,2
8022191,UberX,2023-02-12T01:55:21,3.32,1.7,12.58,Dinheiro,,4
3805609,Uber Flash,2023-12-28T03:57:56,20.05,1.1,32.18,Pix,4,1
8314242,UberX,2023-02-12T17:26:49,7.18,1.3,15.69,Cartão,,4
3530944,Uber Select,2023-07-26T13:44:24,13.53,1.2,28.19,Cartão,3,2
5619943,UberX,2023-11-09T16:47:17,6.92,1.1,12.3,Dinheiro,1,2
4984671,Uber Select,2023-10-09T23:48:36,22.26,1.0,32.79,Dinheiro,3,
7313287,Uber Select,2023-04-16T14:36:58,25.25,1.4,59.24,Pix,1,4
9341328,UberX,2023-02-23T12:14:31,20.82,0.8,26.97,Cartão,1,2
4919366,Uber Comfort,2023-07-01T18:41:27,25.48,1.2,47.99,Dinheiro,1,3
8692774,Uber Moto,2023-01-19T02:08:39,18.81,1.1,33.62,Dinheiro,4,3
5176719,Uber Comfort,2023-11-30T02:04:01,24.25,0.9,35.73,Dinheiro,2,4
2888304,Uber Moto,2023-10-10T21:58:32,11.48,1.2,24.55,Dinheiro,3,1
1138071,Uber Moto,2023-10-07T12:10:56,11.81,1.7,34.32,Pix,2,3
5734528,Uber Select,2023-05-16T09:17:16,29.52,2.0,90.76,Cartão,1,1
9414927,Uber Flash,2023-03-23T20:19:34,4.28,0.9,7.3,Pix,,
4819316,Uber Flash,2023-10-23T01:57:13,12.47,1.1,20.67,Cartão,2,
1828159,Uber Flash,2023-06-26T09:26:47,11.46,1.5,29.66,Dinheiro,4,3
7607968,Uber Select,2023-01-30T02:11:46,27.82,0.9,42.05,Pix,2,4
2045568,Uber Flash,2023-04-23T17:17:55,3.97,1.4,10.1,Cartão,2,1
7974287,UberX,2023-08-07T06:59:04,26.07,0.9,39.65,Pix,1,1
6490711,Uber Moto,2023-11-01T13:48:58,5.25,1.2,12.77,Cartão,4,4
3585035,UberX,2023-04-11T10:58:42,8.44,0.9,12.72,Cartão,,1
9640219,Uber Select,2023-07-19T16:41:07,11.85,1.1,21.1,Pix,,3
1736152,Uber Moto,2023-09-29T18:47:14,15.59,1.7,44.47,Cartão,5,5
8547410,Uber Select,2023-01-25T04:51:49,3.59,0.9,6.71,Pix,4,
2750260,Uber Comfort,2023-10-17T02:25:07,29.02,0.9,38.44,Pix,4,3
3430995,UberX,2023-08-04T06:17:21,13.16,1.2,23.91,Pix,5,
4575258,Uber Flash,2023-12-25T07:48:46,16.75,1.5,42.59,Dinheiro,5,2
1763129,Uber Moto,2023-12-16T01:33:37,20.64,1.4,47.55,Cartão,2,4
9428786,Uber Comfort,2023-04-05T12:50:14,24.57,1.2,44.05,Dinheiro,5,1
4025648,Uber Moto,2023-06-23T15:21:18,3.29,1.2,9.12,Pix,4,4
5941874,UberX,2023-06-30T09:14:09,25.63,1.5,63.45,Dinheiro,4,2
9610389,Uber Select,2023-11-06T04:52:05,27.98,0.8,37.56,Cartão,4,1
3094104,UberX,2023-05-10T07:05:22,12.08,1.9,37.73,Cartão,5,1
5844415,Uber Moto,2023-03-21T06:05:39,27.11,0.8,33.21,Dinheiro,3,4
6606619,Uber Select,2023-09-24T23:07:54,8.71,1.5,21.58,Pix,4,2
2257280,UberX,2023-01-06T15:00:01,13.31,1.1,26.14,Pix,,1
4874804,Uber Flash,2023-05-14T03:29:02,3.77,1.9,13.21,Dinheiro,3,
1505155,Uber Comfort,2023-12-30T02:05:37,20.48,1.9,62.07,Pix,5,5
3413407,Uber Flash,2023-05-23T00:34:02,25.84,1.1,47.55,Cartão,3,2
6793854,Uber Flash,2023-11-24T21:35:03,17.69,1.2,36.11,Cartão,,4
2765265,Uber Comfort,2023-12-25T18:32:21,8.63,2.0,28.1,Dinheiro,2,1
3745580,Uber Select,2023-10-26T06:47:14,8.97,0.9,13.89,Pix,4,3
7403714,Uber Comfort,2023-02-22T03:55:00,23.86,0.8,30.82,Pix,1,3
9318718,Uber Flash,2023-07-21T19:31:09,13.57,1.2,27.03,Cartão,1,2
6603037,UberX,2023-06-21T23:35:46,14.48,1.2,26.76,Dinheiro,1,3
5834327,Uber Moto,2023-10-19T12:59:22,12.47,1.0,20.24,Pix,5,1
1377797,Uber Comfort,2023-07-17T17:23:57,3.4,2.4,15.55,Cartão,,3
8308660,Uber Comfort,2023-02-14T14:25:22,22.51,0.9,34.51,Pix,1,3
7149338,Uber Select,2023-10-19T18:43:54,23.51,1.4,49.34,Dinheiro,4,2
8016651,Uber Moto,2023-07-19T19:22:14,24.45,1.3,45.85,Pix,3,5
6821770,Uber Select,2023-06-07T11:24:22,1.78,1.0,4.44,Pix,1,2
2571115,Uber Comfort,2023-11-20T13:50:39,8.03,1.0,14.18,Cartão,,5
5288802,Uber Comfort,2023-11-18T18:58:32,29.2,2.1,105.32,Pix,4,5
3683261,Uber Moto,2023-08-06T18:25:13,8.16,2.0,28.8,Cartão,3,3
9730345,Uber Comfort,2023-07-22T18:22:52,5.03,1.6,14.53,Pix,5,3
9903996,Uber Comfort,2023-06-11T21:23:05,17.08,2.1,57.59,Cartão,5,4
4650699,Uber Select,2023-08-16T04:11:22,8.57,0.9,14.26,Pix,2,4
6849282,Uber Flash,2023-12-12T09:35:01,16.44,2.4,66.07,Cartão,5,1
5926963,Uber Moto,2023-05-13T15:57:32,2.54,1.5,8.17,Cartão,4,2
3495624,Uber Select,2023-09-22T13:17:21,10.22,0.8,13.02,Pix,2,4
4172558,Uber Moto,2023-11-07T20:11:54,1.04,0.9,3.4,Pix,3,
5295351,Uber Comfort,2023-02-01T11:31:29,14.98,1.0,26.07,Cartão,3,2
6947632,Uber Flash,2023-04-02T13:08:18,2.98,1.6,11.3,Dinheiro,4,1
4653095,Uber Comfort,2023-08-13T05:06:06,10.84,2.0,36.3,Dinheiro,1,3
1581213,Uber Moto,2023-01-05T10:10:36,10.17,1.0,16.79,Pix,5,3
8971918,Uber Flash,2023-08-25T11:39:16,3.88,0.9,7.11,Dinheiro,5,5
6402662,UberX,2023-04-25T10:11:29,26.59,0.9,37.6,Pix,3,5
9824800,Uber Select,2023-02-07T00:40:18,2.24,1.2,6.53,Cartão,1,5
6757414,Uber Comfort,2023-11-20T09:50:00,10.72,2.4,47.5,Dinheiro,5,3
9894360,Uber Select,2023-08-05T10:54:42,17.12,2.3,59.45,Cartão,3,
6786602,Uber Select,2023-06-09T10:42:43,11.56,0.9,16.48,Pix,5,5
1500664,Uber Select,2023-06-20T07:17:51,14.0,2.1,53.1,Cartão,3,2
8574693,UberX,2023-02-21T22:51:19,28.32,1.1,47.11,Pix,3,5
6103066,Uber Select,2023-11-24T18:53:20,24.16,1.8,62.41,Pix,2,4
4795235,Uber Select,2023-01-27T03:48:41,24.35,1.0,37.5,Dinheiro,1,1
4944959,Uber Select,2023-11-20T14:52:01,16.47,1.0,27.36,Dinheiro,1,
7478667,Uber Select,2023-03-05T02:12:13,1.94,2.0,9.83,Pix,,2
9222863,Uber Flash,2023-05-16T07:16:19,24.31,2.3,85.3,Pix,4,2
6201081,Uber Moto,2023-11-22T16:00:28,16.37,0.9,26.26,Dinheiro,3,3
8257851,Uber Moto,2023-06-23T03:38:28,2.07,1.2,5.56,Pix,4,1
7530370,UberX,2023-12-28T19:12:34,24.55,2.0,78.7,Dinheiro,1,3
7054643,Uber Moto,2023-06-12T15:26:20,12.39,1.0,20.77,Cartão,4,
2394345,Uber Comfort,2023-02-17T22:19:14,17.73,1.1,30.33,Dinheiro,5,5
8127827,Uber Flash,2023-09-28T16:00:35,15.8,1.1,28.7,Cartão,5,1
8595763,UberX,2023-01-07T00:15:47,20.72,2.0,72.37,Cartão,4,1
3909018,Uber Flash,2023-04-25T19:36:31,17.07,1.5,40.54,Dinheiro,5,1
9280800,Uber Flash,2023-01-06T14:52:10,17.25,0.9,26.84,Cartão,4,
7479204,Uber Comfort,2023-01-07T13:48:17,26.55,1.7,64.87,Dinheiro,1,4
5120799,Uber Flash,2023-01-03T21:54:24,22.07,1.0,36.05,Pix,4,3
2547231,Uber Comfort,2023-01-09T08:09:00,28.58,2.2,98.1,Cartão,3,3
5553495,Uber Moto,2023-04-16T05:53:44,16.95,1.6,40.07,Pix,2,2
2846493,Uber Flash,2023-12-26T16:17:00,14.33,1.1,24.63,Pix,,1
8816657,Uber Select,2023-04-12T20:58:41,3.78,1.1,8.2,Cartão,1,4
3316259,Uber Flash,2023-04-08T06:36:21,20.17,2.1,65.59,Cartão,2,3
7773424,Uber Select,2023-12-06T20:34:48,24.76,1.0,40.72,Dinheiro,2,4
6391450,Uber Moto,2023-04-09T07:46:46,28.6,1.5,68.55,Dinheiro,5,2
9908412,Uber Select,2023-12-05T05:18:59,26.61,1.0,43.02,Dinheiro,4,5
3632885,UberX,2023-02-04T20:10:37,18.38,1.5,43.66,Cartão,,4
3224589,Uber Comfort,2023-07-20T00:59:44,2.62,1.0,6.38,Dinheiro,4,3
3242685,Uber Comfort,2023-04-10T06:05:10,28.68,0.8,32.44,Cartão,2,2
1918355,Uber Moto,2023-04-11T19:01:05,26.95,1.3,50.13,Cartão,1,3
1900841,Uber Moto,2023-12-10T17:12:10,14.96,1.8,42.86,Cartão,2,4
1231100,Uber Flash,2023-12-23T21:30:14,25.58,1.6,69.42,Dinheiro,1,2
6823304,Uber Moto,2023-01-07T20:33:19,22.7,1.9,69.05,Cartão,5,
4744525,UberX,2023-10-08T00:13:27,26.5,1.8,77.46,Cartão,5,3
4248397,Uber Flash,2023-04-16T02:47:01,7.16,1.9,22.98,Dinheiro,1,5
1490335,Uber Select,2023-07-04T22:18:45,16.34,1.1,29.1,Dinheiro,4,
7173012,Uber Moto,2023-11-14T01:12:36,19.53,1.0,32.06,Dinheiro,5,3
3102631,Uber Select,2023-08-05T13:55:06,12.6,2.2,42.7,Cartão,3,2
5366405,Uber Moto,2023-06-08T11:59:55,1.24,1.1,4.04,Cartão,1,3
4620138,Uber Flash,2023-05-25T23:13:48,27.71,1.1,47.79,Cartão,4,5
2923191,UberX,2023-06-28T09:20:56,24.27,1.9,76.85,Pix,2,
6818525,Uber Comfort,2023-04-25T20:35:07,6.38,1.2,14.9,Pix,,5
9995350,UberX,2023-12-23T19:17:51,29.12,1.7,81.66,Dinheiro,3,4
4188306,Uber Comfort,2023-10-06T02:34:39,29.01,1.1,54.43,Pix,,4
6653934,Uber Select,2023-02-20T08:15:42,15.41,1.5,39.9,Cartão,1,
8901629,Uber Moto,2023-02-17T07:46:41,6.28,2.2,26.67,Cartão,,3
2768495,Uber Select,2023-08-12T09:02:52,18.53,1.9,56.75,Cartão,2,2
2349370,Uber Flash,2023-11-18T01:18:26,27.22,1.7,79.74,Dinheiro,2,
8634685,Uber Select,2023-10-14T00:51:58,19.31,2.0,65.76,Pix,5,2
6049034,Uber Comfort,2023-10-08T14:05:14,19.95,1.2,38.61,Pix,1,5
4691045,UberX,2023-01-18T04:41:57,4.45,0.9,7.73,Cartão,3,2
2341040,Uber Moto,2023-02-04T13:56:16,28.79,1.3,56.9,Pix,,1
3697560,Uber Comfort,2023-05-19T20:01:19,22.47,1.0,36.11,Pix,3,2
8981282,UberX,2023-09-28T21:55:56,7.31,0.8,10.53,Dinheiro,5,4
2461687,Uber Moto,2023-10-16T02:06:30,28.77,1.2,54.19,Dinheiro,4,1
1381036,Uber Comfort,2023-04-02T21:58:35,17.84,2.1,56.15,Dinheiro,5,5
2136148,UberX,2023-01-18T22:33:06,8.87,0.8,13.34,Cartão,,
9651334,Uber Comfort,2023-10-01T20:42:53,19.22,2.2,66.26,Dinheiro,2,3
3955049,Uber Moto,2023-05-25T07:44:02,25.71,1.8,71.15,Pix,2,4
3213933,Uber Flash,2023-09-28T17:54:55,16.79,1.2,30.5,Pix,2,4
5411278,Uber Comfort,2023-06-21T02:51:40,17.08,1.2,35.74,Cartão,1,
5652008,Uber Comfort,2023-07-13T18:04:16,11.64,1.9,35.81,Dinheiro,2,2
4960974,Uber Comfort,2023-03-28T02:51:07,2.2,1.1,6.06,Pix,1,4
9713027,Uber Flash,2023-03-04T15:08:00,9.19,2.4,40.84,Cartão,5,3
6359030,Uber Flash,2023-05-27T20:12:50,18.56,2.1,63.74,Pix,4,
2070297,Uber Moto,2023-12-24T13:19:11,8.19,1.5,23.51,Dinheiro,2,5
4659045,Uber Moto,2023-05-03T13:22:07,3.23,1.0,6.47,Dinheiro,4,5
5435873,Uber Flash,2023-07-02T05:06:29,18.13,2.1,64.25,Dinheiro,,2
9483027,Uber Select,2023-02-25T20:27:57,27.7,1.7,74.29,Dinheiro,,3
9303854,Uber Flash,2023-04-04T12:00:27,16.85,1.0,25.45,Cartão,3,3
7459065,Uber Flash,2023-11-05T18:43:20,5.08,1.9,17.74,Dinheiro,4,1
5675853,UberX,2023-04-04T23:07:47,14.81,1.1,28.13,Pix,1,2
3765804,Uber Select,2023-11-05T16:49:33,4.37,1.7,13.09,Pix,3,3
8044637,Uber Flash,2023-10-01T10:42:49,10.46,2.5,44.39,Pix,3,4
5424360,Uber Flash,2023-04-05T02:31:26,18.18,0.9,24.27,Cartão,,3
4085112,UberX,2023-12-02T17:54:52,9.74,1.8,31.96,Cartão,4,3
9351594,Uber Flash,2023-02-28T04:44:14,20.24,1.0,30.18,Dinheiro,,4
8590410,Uber Comfort,2023-10-15T12:39:52,8.28,1.2,17.67,Dinheiro,1,3
6473685,Uber Comfort,2023-08-25T03:25:01,25.2,1.1,44.03,Cartão,4,3
8839423,Uber Moto,2023-11-15T06:30:18,27.83,0.8,33.28,Dinheiro,1,5
5348356,Uber Comfort,2023-01-17T13:03:32,26.2,1.2,48.4,Pix,4,1
6617768,UberX,2023-12-17T12:29:07,24.44,1.4,54.96,Pix,3,4
2683214,Uber Moto,2023-01-16T12:52:49,5.51,1.1,10.79,Cartão,3,
8890217,Uber Comfort,2023-12-27T14:06:44,6.92,0.8,9.52,Cartão,2,1
9229687,Uber Select,2023-06-06T23:51:55,21.02,1.1,40.39,Pix,1,5
2974849,Uber Moto,2023-07-30T22:05:38,5.46,2.2,23.41,Dinheiro,1,4
5129301,UberX,2023-09-27T08:34:17,1.02,2.3,7.94,Cartão,5,1
7196499,Uber Moto,2023-01-25T21:11:54,9.75,1.2,19.61,Dinheiro,2,1
1753010,Uber Select,2023-02-15T14:11:48,2.24,0.8,4.48,Dinheiro,3,4
3314819,Uber Select,2023-05-29T12:11:01,22.62,0.9,33.08,Cartão,,5
5519450,Uber Flash,2023-05-04T01:51:04,9.25,1.0,14.94,Cartão,4,
3516943,Uber Select,2023-05-16T07:53:21,9.42,2.5,43.05,Cartão,2,
4799446,UberX,2023-07-31T02:38:21,12.07,0.8,17.16,Cartão,,
8165161,Uber Select,2023-09-06T04:07:03,9.06,1.0,14.74,Dinheiro,4,4
1823871,Uber Comfort,2023-01-15T18:53:08,29.78,1.5,63.39,Dinheiro,3,4
9829702,Uber Moto,2023-05-07T01:05:36,7.92,1.4,18.79,Dinheiro,4,4
1364745,Uber Comfort,2023-08-08T19:08:09,1.29,2.4,8.76,Pix,5,4
6694803,Uber Comfort,2023-07-01T04:41:30,14.57,2.5,60.48,Cartão,3,4
4956520,Uber Comfort,2023-06-18T22:09:44,9.58,1.6,25.51,Cartão,1,
4052776,Uber Moto,2023-01-10T09:54:42,10.83,2.3,39.93,Dinheiro,1,5
5155913,Uber Comfort,2023-05-15T15:38:32,8.36,1.2,16.06,Dinheiro,5,3
5460016,UberX,2023-11-17T11:10:58,15.33,0.9,23.49,Dinheiro,3,2
2676294,Uber Select,2023-09-28T19:41:04,1.01,1.3,4.19,Dinheiro,3,
4767754,Uber Flash,2023-05-14T16:27:31,12.26,1.3,28.4,Pix,1,2
1110669,UberX,2023-05-26T02:42:35,26.77,0.8,31.34,Cartão,5,2
4686091,UberX,2023-02-10T14:48:35,11.81,1.0,21.05,Pix,1,3
9630586,Uber Select,2023-05-07T00:41:01,26.01,1.7,64.83,Pix,2,5
5280945,Uber Select,2023-11-06T04:34:05,9.09,1.1,16.54,Pix,5,4
5496938,Uber Select,2023-07-09T18:46:16,28.69,1.5,69.67,Cartão,2,2
7080027,Uber Comfort,2023-04-25T09:12:06,14.79,2.3,59.7,Dinheiro,4,5
5398677,UberX,2023-10-16T05:26:38,23.24,1.0,33.86,Cartão,5,4
2304067,Uber Comfort,2023-11-18T02:22:39,22.33,1.9,70.37,Dinheiro,5,2
8781490,Uber Select,2023-11-22T17:36:07,20.86,2.3,78.18,Dinheiro,1,5
1008369,Uber Select,2023-05-26T23:44:24,5.35,0.8,8.29,Pix,2,3
8161561,UberX,2023-01-04T18:02:41,19.23,2.0,61.62,Dinheiro,5,
7568056,UberX,2023-05-23T02:13:49,5.89,1.0,11.44,Cartão,,3
6012982,Uber Flash,2023-05-19T20:52:57,22.94,1.2,39.89,Dinheiro,2,
4403831,Uber Moto,2023-10-09T10:25:31,2.51,0.9,5.65,Pix,3,5
4311106,Uber Moto,2023-03-16T14:46:48,5.06,1.1,10.45,Cartão,5,3
5838046,Uber Moto,2023-05-04T16:04:17,14.5,0.9,20.42,Pix,2,2
6086173,Uber Select,2023-01-29T03:20:40,11.62,1.3,23.5,Pix,4,5
8705615,Uber Flash,2023-11-10T14:31:43,25.99,1.1,46.2,Dinheiro,2,2
6710900,Uber Select,2023-01-27T04:06:49,27.9,0.9,38.46,Pix,5,5
7821793,Uber Flash,2023-12-01T23:40:58,15.1,1.1,28.67,Dinheiro,3,
4859717,Uber Comfort,2023-01-31T06:35:12,12.12,1.0,19.43,Pix,2,4
9106632,Uber Comfort,2023-12-13T05:08:08,14.76,0.8,19.61,Cartão,4,5
7177763,UberX,2023-11-25T11:11:08,27.26,2.1,90.02,Cartão,5,4
6737477,Uber Comfort,2023-05-03T18:25:38,27.28,1.7,66.29,Cartão,2,
1002667,Uber Select,2023-03-04T04:34:01,20.04,2.0,65.92,Pix,,
6824429,UberX,2023-09-14T19:38:27,25.04,2.4,98.5,Pix,4,2
1106502,UberX,2023-07-06T03:58:25,7.91,1.1,15.5,Dinheiro,4,4
2413735,Uber Select,2023-05-06T00:24:00,23.6,1.9,76.09,Cartão,4,4
2705594,Uber Comfort,2023-03-21T10:39:44,22.72,1.0,38.92,Cartão,1,
2003650,UberX,2023-06-11T18:18:30,3.71,2.4,18.43,Pix,3,5
4865614,Uber Moto,2023-12-13T16:55:13,25.34,0.8,29.84,Pix,3,1
9561866,Uber Flash,2023-08-29T17:00:34,16.47,2.1,59.69,Dinheiro,1,1
2435236,Uber Comfort,2023-03-01T01:48:26,20.82,0.9,30.11,Dinheiro,4,5
7781747,Uber Flash,2023-04-16T15:15:03,10.28,1.9,31.3,Pix,1,1
9919538,Uber Comfort,2023-02-21T16:40:57,3.31,1.0,7.05,Pix,1,1
